transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,transit_original_destination_time,integration_distance,shared_distance,destinations_distance,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6010990_2_5,10:R20,6105208_2_5,3,2010-05-12 16:37:32.000001,2010-05-12 17:03:43.000000,2010-05-12 16:51:15.000000,2010-05-12 16:54:00.000000,1341.2920000000001,3558.333,6926.816999999999,21.7516234326525,3.634539491369022,19.190368514428478
6062320_1_1,10:631,6028743_2_2,1,2010-06-23 08:46:27.000000,2010-06-23 09:01:08.999999,2010-06-23 08:49:27.000001,2010-06-23 08:51:59.000000,343.483,926.7669999999999,6555.233,13.183079211107502,10.988332351928117,4.1679881410543835
6057510_1_4,10:A28,6068278_1_1,3,2010-06-23 13:24:41.000001,2010-06-23 13:45:55.000002,2010-06-23 13:29:18.000000,2010-06-23 13:34:57.000000,450.022,630.511,4343.682,12.927976900485001,12.089267982984374,3.5966352136581277
6074080_1_3,3:635,6059753_1_4,1,2010-06-17 19:35:04.000001,2010-06-17 20:16:35.000000,2010-06-17 19:57:43.999998,2010-06-17 19:58:52.000000,1294.9260000000002,7640.544,7444.149,16.618738577472506,7.788715058313973,22.589168862475194
6057408_1_1,10:L06,6067397_1_1,4,2010-06-14 08:37:00.999999,2010-06-14 09:03:13.000000,2010-06-14 08:51:37.000000,2010-06-14 08:59:22.000000,1151.902,961.534,4987.875,13.587409981089998,5.638188396250451,14.683880169069553
6031044_3_8,10:120,6028005_1_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,2010-05-20 22:55:51.000000,817.924,815.8560000000001,8658.136,15.937728544889994,5.367673428607435,15.180071913482564
6030915_1_8,10:120,6028005_1_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,2010-05-20 22:55:51.000000,817.924,815.8560000000001,8658.136,15.937728544889994,5.367673428607435,15.180071913482564
6100539_2_1,10:A25,6068162_1_3,1,2010-06-17 13:34:51.000001,2010-06-17 13:52:32.999999,2010-06-17 13:41:07.000000,2010-06-17 13:45:50.000000,1105.0639999999999,1189.276,2778.518,7.8470340006225,2.1306501310706136,9.609666983057721
6068416_2_2,10:628,6069024_1_1,14,2010-06-13 19:56:17.000000,2010-06-13 20:11:42.999998,2010-06-13 19:59:39.000001,2010-06-13 20:07:03.000000,1404.4379999999999,1157.744,4079.7070000000003,32.3777637801675,17.612473181582445,18.98948871707505
6016272_1_2,10:F22,6021321_2_4,9,2010-05-26 20:17:47.000000,2010-05-26 20:35:04.000000,2010-05-26 20:21:20.000000,2010-05-26 20:26:36.000000,6036.209,1423.122,6458.593000000001,39.73316345586999,20.178046641800503,31.37103629240449
6053986_1_2,10:104,6055122_1_3,2,2010-06-13 17:02:07.000000,2010-06-13 17:25:22.000001,2010-06-13 17:08:59.000000,2010-06-13 17:15:26.000000,803.096,997.39,18079.027,27.401161498625,19.22727925920066,17.382595707782663
6060361_1_1,3:F14,6067397_1_1,5,2010-06-14 08:41:59.000001,2010-06-14 09:06:34.000000,2010-06-14 08:48:30.000000,2010-06-14 08:53:05.999999,1517.513,644.795,7587.4,13.587409981089998,2.2760508250880798,19.668872893584425
6060629_1_1,10:R31,6088357_1_1,2,2010-06-20 10:35:20.000000,2010-06-20 11:10:20.000000,2010-06-20 10:44:53.000000,2010-06-20 10:50:13.000000,1579.7479999999998,557.048,17945.104,31.56102752405751,22.743340374230147,15.038542622076509
6037578_1_1,11:R16,6035391_1_1,7,2010-06-30 08:53:25.000000,2010-06-30 08:59:31.000000,2010-06-30 09:08:53.000000,2010-06-30 09:10:17.000000,1887.9070000000002,1682.229,2586.121,8.652720726925,8.640230700183452,7.099422013606549
6069645_1_2,10:A18,6025391_2_3,3,2010-06-14 19:34:26.000000,2010-06-14 20:14:37.000000,2010-06-14 19:52:54.000000,2010-06-14 20:00:08.000001,843.638,1787.23,9699.485999999999,25.9866396202525,10.096979021646641,18.871521852847522
6056696_1_1,10:A41,6088357_1_1,3,2010-06-20 10:34:20.000000,2010-06-20 11:09:41.999999,2010-06-20 10:44:16.000000,2010-06-20 10:51:08.000000,948.855,535.878,17434.326,31.56102752405751,23.05821517220083,13.898979572623336
6073851_1_2,3:137,6065846_1_2,1,2010-06-14 17:04:52.000001,2010-06-14 17:52:51.000000,2010-06-14 18:13:31.000000,2010-06-14 18:17:53.000000,1429.3139999999999,16450.754,9739.735999999999,30.9202166203275,6.103312649388572,49.2553837554881
6102264_2_5,4:628N,6104276_1_7,1,2010-11-01 19:09:09.000000,2010-11-01 19:25:27.000000,2010-11-01 19:15:45.000000,2010-11-01 19:22:54.000000,1088.3519999999999,525.379,2918.135,9.151824243259998,5.01952382147302,8.000401449241977
6123821_2_2,13:402134,6126729_1_2,1,2010-11-05 13:04:02.999999,2010-11-05 13:28:00.000000,2010-11-05 13:07:11.000000,2010-11-05 13:09:06.000000,1120.932,772.837,10009.568000000001,18.173305051825,12.539419863403635,8.951551174163868
6042982_1_1,3:D17,6026699_1_1,5,2010-05-18 08:37:58.000000,2010-05-18 08:48:36.999999,2010-05-18 08:39:57.000000,2010-05-18 08:43:15.000000,1173.098,876.806,3022.059,9.2062457808625,8.754167285411635,3.758028530988365
6046706_1_4,3:G11,6063673_1_4,10,2010-06-18 19:35:20.000000,2010-06-18 20:13:58.999999,2010-06-18 19:54:56.000000,2010-06-18 20:15:52.999999,351.26300000000003,10909.283000000001,15950.863000000001,25.663624566185003,22.51293861969721,30.17424518147697
6003697_2_2,10:406,6055122_1_3,2,2010-06-13 17:04:41.000000,2010-06-13 17:24:22.000000,2010-06-13 17:06:40.000001,2010-06-13 17:11:18.000000,1896.614,1285.119,20509.247,27.401161498625,23.786804583962287,16.990574702830212
