transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,transit_original_destination_time,integration_distance,shared_distance,destinations_distance,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6053864_1_2,10:B08,6068278_1_2,5,2010-06-23 16:15:25.000000,2010-06-23 16:26:13.999999,2010-06-23 16:42:42.000000,2010-06-23 16:46:22.000000,3062.157,3246.542,7746.953,16.187455840364994,15.994773643726536,17.078084940168463
6032508_1_1,3:627,6035175_1_3,1,2010-06-03 08:13:20.000000,2010-06-03 08:18:15.000000,2010-06-03 08:34:47.000000,2010-06-03 08:36:30.000001,761.678,1241.756,6929.02,4.5949739184875,0.8637283023906143,16.012191383694383
6072628_2_1,3:A21,6071921_1_2,1,2010-06-11 11:45:45.000001,2010-06-11 12:05:25.000000,2010-06-11 11:51:02.000000,2010-06-11 12:05:01.999999,3496.322,1891.9920000000002,11105.784,16.948871748340007,4.4015309875370825,24.220854433357914
6126363_1_1,4:625S,6102805_1_1,1,2010-10-20 08:38:34.999999,2010-10-20 09:01:50.000000,2010-10-20 08:41:58.000001,2010-10-20 08:48:11.000000,2428.346,544.71,11510.628,16.4808659851325,3.163596756272441,23.18242294397089
6072510_2_1,3:628,6068772_1_1,1,2010-06-18 09:12:26.999998,2010-06-18 09:17:45.000000,2010-06-18 09:30:02.999999,2010-06-18 09:35:41.000000,3480.341,1280.468,3406.388,11.156998092820004,10.385838237594953,5.301310180122549
6043822_1_1,3:723,6035422_1_2,1,2010-05-19 08:37:54.000000,2010-05-19 08:43:31.999999,2010-05-19 08:39:15.000001,2010-05-19 08:41:14.000000,1780.489,579.403,1110.2910000000002,6.6294761672525,3.653744063767288,4.736933638465212
6066793_1_2,3:A30,6068278_1_2,1,2010-06-23 16:12:24.999999,2010-06-23 16:26:04.999999,2010-06-23 16:19:18.000001,2010-06-23 16:25:57.000000,3506.462,756.745,2768.458,16.187455840364994,8.071887517947907,8.324627603839595
6057510_1_4,10:A28,6068278_1_1,2,2010-06-23 13:24:56.999999,2010-06-23 13:45:55.000002,2010-06-23 13:29:18.000000,2010-06-23 13:34:57.000000,1887.739,630.511,4343.682,12.927976900485001,12.007059024990115,3.572177518319051
6074080_1_3,3:635,6059753_1_4,1,2010-06-17 19:35:04.000001,2010-06-17 20:16:35.000000,2010-06-17 19:57:43.999998,2010-06-17 19:58:52.000000,1294.9260000000002,7640.544,7444.149,16.618738577472506,7.788715058313973,22.589168862475194
6036687_2_2,3:R04,6017763_2_3,12,2010-05-23 16:34:21.000000,2010-05-23 16:55:58.000000,2010-05-23 16:38:20.999999,2010-05-23 16:47:50.999999,3311.3579999999997,1357.536,12488.098,54.6788668361,45.20223123823556,19.375956421256944
6127634_3_2,10:D22,6027444_1_4,1,2010-06-07 17:50:47.999999,2010-06-07 18:13:16.000001,2010-06-07 17:52:25.000000,2010-06-07 17:52:37.000000,1412.69,433.111,8994.657,20.218146602035,16.78930015203947,4.050565417755531
6006057_2_4,3:626,6031396_1_2,1,2010-05-21 17:15:14.000001,2010-05-21 17:27:33.999998,2010-05-21 17:46:35.999999,2010-05-21 17:54:26.000001,3898.097,3810.3,11987.958,15.155790462209998,7.795429791431173,26.80142971533133
6116762_1_3,7:503478,6119629_1_4,10,2010-09-25 14:52:30.000000,2010-09-25 15:29:42.000001,2010-09-25 15:00:05.000000,2010-09-25 15:29:28.000000,7381.515,2812.795,25000.341,49.2221249691475,3.494001275481037,71.01760649445646
6031778_2_1,3:A21,6071921_1_2,1,2010-06-11 11:45:45.000001,2010-06-11 12:05:25.000000,2010-06-11 11:51:02.000000,2010-06-11 12:05:01.999999,3496.322,1891.9920000000002,11105.784,16.948871748340007,4.4015309875370825,24.220854433357914
6091221_1_1,11:R30,6088213_2_1,1,2010-06-29 08:07:18.000000,2010-06-29 08:26:29.000000,2010-06-29 08:08:53.000000,2010-06-29 08:12:29.000000,2115.795,458.725,5817.696999999999,12.523650790785,11.186255944663111,4.850444729104384
6057408_1_1,10:L06,6067397_1_1,1,2010-06-14 08:38:01.000000,2010-06-14 09:03:13.000000,2010-06-14 08:51:37.000000,2010-06-14 08:59:22.000000,2244.5589999999997,961.534,4987.875,13.587409981089998,5.52721173121071,14.394856827442618
6031044_3_8,10:120,6028005_1_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,2010-05-20 22:55:51.000000,817.924,815.8560000000001,8658.136,15.937728544889994,5.367673428607435,15.180071913482564
6030915_1_8,10:120,6028005_1_3,1,2010-05-20 22:43:21.000000,2010-05-20 23:04:31.000000,2010-05-20 22:49:09.000000,2010-05-20 22:55:51.000000,817.924,815.8560000000001,8658.136,15.937728544889994,5.367673428607435,15.180071913482564
6056414_1_1,10:D15,6068018_1_1,1,2010-06-21 09:05:10.999999,2010-06-21 09:14:59.000000,2010-06-21 09:07:18.000000,2010-06-21 09:10:09.000000,1507.3120000000001,470.529,2200.254,8.04048698748,7.4667804864414755,2.0235871841710256
6031283_2_2,3:D19,6067195_2_4,1,2010-06-07 17:57:44.000000,2010-06-07 18:14:09.000000,2010-06-07 18:04:30.000000,2010-06-07 18:08:33.000000,2758.972,1731.6570000000002,2038.604,20.218146602035,10.865968248079364,3.2767218480281364
6068416_2_2,10:628,6069024_1_1,13,2010-06-13 19:56:29.000001,2010-06-13 20:11:42.999998,2010-06-13 19:59:39.000001,2010-06-13 20:07:03.000000,1504.5510000000002,1157.744,4079.7070000000003,32.3777637801675,17.612473181582445,18.98948871707505
6119125_1_2,11:116,6109168_1_2,1,2010-10-08 18:06:36.000001,2010-10-08 18:46:52.999999,2010-10-08 18:22:55.000000,2010-10-08 18:30:28.000000,4125.8279999999995,544.7669999999999,21495.67,42.90724769121501,21.39421762057636,29.05317799604448
6016272_1_2,10:F23,6021321_2_4,9,2010-05-26 20:17:51.000002,2010-05-26 20:34:04.000000,2010-05-26 20:20:24.000000,2010-05-26 20:26:36.000000,6109.906999999999,864.707,6458.593000000001,39.73316345586999,21.69637535740032,29.099734859287175
6053986_1_2,10:104,6055122_1_3,1,2010-06-13 17:02:41.000000,2010-06-13 17:25:22.000001,2010-06-13 17:08:59.000000,2010-06-13 17:15:26.000000,1430.8429999999998,997.39,18079.027,27.401161498625,19.10823533177172,17.274972968544937
6018706_2_1,3:G26,6068278_1_2,2,2010-06-23 16:16:14.999999,2010-06-23 16:31:51.000000,2010-06-23 16:27:44.000002,2010-06-23 16:31:30.000000,7905.107,5366.151,1703.58,16.187455840364994,4.659091527608123,24.650829718799372
6060361_1_1,3:F14,6067397_1_1,1,2010-06-14 08:41:05.000000,2010-06-14 09:06:34.000000,2010-06-14 08:48:30.000000,2010-06-14 08:53:05.999999,2578.319,644.795,7587.4,13.587409981089998,2.23612958299421,19.323886820407452
6091892_2_1,3:R16,6028436_2_2,1,2010-06-04 08:58:36.000001,2010-06-04 09:11:43.000001,2010-06-04 08:59:46.000000,2010-06-04 09:02:55.000001,2569.194,164.516,3240.2490000000003,8.6796991023175,3.6636455332238764,8.776466654581956
6060629_1_1,10:R31,6088357_1_1,1,2010-06-20 10:35:47.000001,2010-06-20 11:10:20.000000,2010-06-20 10:44:53.000000,2010-06-20 10:50:13.000000,1785.384,557.048,17945.104,31.56102752405751,22.634986817066693,14.96689617257331
6037578_1_1,11:R16,6035391_1_1,7,2010-06-30 08:53:25.000000,2010-06-30 08:59:31.000000,2010-06-30 09:08:53.000000,2010-06-30 09:10:17.000000,1887.9070000000002,1682.229,2586.121,8.652720726925,8.640230700183452,7.099422013606549
6069645_1_2,10:A20,6025391_2_3,1,2010-06-14 19:39:50.000000,2010-06-14 20:12:37.000000,2010-06-14 19:50:15.000000,2010-06-14 20:00:08.000001,2725.986,488.338,9699.485999999999,25.9866396202525,11.818398495714087,16.148935754727574
6056696_1_1,10:F20,6088357_1_1,1,2010-06-20 10:38:13.000000,2010-06-20 11:08:41.999999,2010-06-20 10:43:07.000000,2010-06-20 10:51:08.000000,2467.317,861.437,17434.326,31.56102752405751,23.687285449508828,12.2799873405245
6047479_1_3,3:D17,6021151_1_3,1,2010-05-31 20:16:53.000000,2010-05-31 21:00:58.000001,2010-05-31 20:38:56.999999,2010-05-31 20:53:22.000000,3959.36,18781.444,23008.775,49.672058000822496,21.91149832569167,52.65715580633083
6062359_1_4,5:R28,6092155_1_2,1,2010-06-27 16:12:08.000001,2010-06-27 16:29:49.000001,2010-06-27 16:36:04.000000,2010-06-27 16:40:28.000001,3830.5840000000003,10227.545,2755.5359999999996,10.137864214307498,3.0309132200136966,26.434563026773805
6035925_1_1,3:635,6027403_1_1,1,2010-05-26 10:13:49.000001,2010-05-26 10:35:07.000000,2010-05-26 10:24:06.000000,2010-05-26 10:27:44.000000,3198.7740000000003,680.5930000000001,2689.573,11.898784578909998,7.941381425892067,7.896323942624598
6025673_1_4,10:A30,6026263_1_5,1,2010-05-24 18:12:15.000001,2010-05-24 18:25:47.999999,2010-05-24 18:21:27.000000,2010-05-24 18:25:35.000000,3186.974,2688.9120000000003,1208.5639999999999,10.071956633770002,3.3727239001673746,11.632455552207627
