transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,transit_original_destination_time,integration_distance,shared_distance,destinations_distance,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6071203_1_1,3:123,6068298_1_2,1,2010-06-20 17:34:22.000000,2010-06-20 18:02:19.000001,2010-06-20 17:38:16.000001,2010-06-20 17:42:51.000000,1371.59,624.081,18001.447,31.384353107627497,23.72261481139347,11.114791543884854
6036687_1_2,3:R04,6017763_2_3,10,2010-05-23 16:33:05.000001,2010-05-23 16:54:58.000000,2010-05-23 16:37:20.999999,2010-05-23 16:47:50.999999,6934.088000000001,1357.536,12488.098,54.6788668361,46.702305283752224,17.87588237574027
6030832_1_2,3:626,6035669_1_4,1,2010-05-10 18:31:01.000000,2010-05-10 18:33:43.000000,2010-05-10 18:41:17.000001,2010-05-10 19:02:10.000001,202.945,686.6669999999999,2779.676,4.84428784625,3.838118767295683,5.8618541173243175
6061318_2_1,5:G24,6116243_1_2,1,2010-11-11 14:18:52.000001,2010-11-11 14:53:02.000000,2010-11-11 14:36:34.000000,2010-11-11 14:48:12.000000,6920.729,2658.302,13064.067,35.2612716345,11.033970749564308,30.75377369549736
6095558_1_4,11:A34,6119629_1_3,1,2010-09-25 13:05:38.999999,2010-09-25 13:50:30.000000,2010-09-25 13:30:39.000001,2010-09-25 13:32:55.000000,1271.627,18451.495,14918.168,33.685467011362505,4.674465196132756,52.13826732534225
6105220_1_5,13:403777,6126729_1_3,1,2010-11-05 14:27:46.000000,2010-11-05 14:49:43.999999,2010-11-05 14:38:25.000000,2010-11-05 14:40:05.000000,2817.0209999999997,1564.261,6933.710999999999,17.053066344475,5.512897236713403,16.757457385127427
6061406_1_1,3:D14,6068772_1_1,1,2010-06-18 09:12:10.000002,2010-06-18 09:22:59.000000,2010-06-18 09:14:06.000000,2010-06-18 09:15:19.000000,4827.351,421.561,2355.199,11.156998092820004,3.9636290333889743,10.848806107063522
6065477_1_8,10:632,6067331_1_2,1,2010-06-17 21:24:04.000000,2010-06-17 21:47:21.000000,2010-06-17 21:33:57.000000,2010-06-17 21:38:59.000000,2328.0860000000002,961.633,3440.2070000000003,12.740422121847502,10.615912948913843,5.951872505784488
6025751_1_1,3:630,6067397_1_1,2,2010-06-14 08:49:12.000001,2010-06-14 08:58:26.999999,2010-06-14 08:51:32.000000,2010-06-14 08:52:47.000000,4036.312,667.7710000000001,2032.506,13.587409981089998,7.694210449373772,6.971689875003729
6030887_1_2,10:120,6030217_1_2,10,2010-05-24 19:08:50.000001,2010-05-24 19:17:13.000001,2010-05-24 19:12:09.000000,2010-05-24 19:18:51.000000,3321.111,815.8560000000001,1420.875,14.501491459492495,12.238677935812808,5.148534777609692
6093703_1_3,7:101328,6120262_1_2,7,2010-09-27 15:16:59.000001,2010-09-27 15:34:51.999998,2010-09-27 15:21:43.000000,2010-09-27 15:24:06.000000,7196.706999999999,2733.8759999999997,5126.821,27.891589434367514,2.6146663571209237,35.65132707953657
6042982_1_1,3:D17,6026699_1_1,5,2010-05-18 08:37:58.000000,2010-05-18 08:48:36.999999,2010-05-18 08:39:57.000000,2010-05-18 08:43:15.000000,1173.098,876.806,3022.059,9.2062457808625,8.754167285411635,3.758028530988365
6073640_3_3,3:R03,6074358_2_1,5,2010-06-18 18:42:55.000000,2010-06-18 19:08:34.999999,2010-06-18 18:46:11.000001,2010-06-18 18:55:39.000000,2669.0490000000004,1284.901,14206.343,36.2797247997725,28.51378821878441,14.318612228625595
6118983_2_1,8:A24,6104482_1_2,7,2010-11-08 11:41:09.000002,2010-11-08 11:52:56.999999,2010-11-08 11:42:22.999999,2010-11-08 11:44:48.000000,5617.1759999999995,287.763,12766.248,19.773029351607498,10.18386088089022,25.00072269821728
6011054_2_5,3:R17,6105208_2_5,1,2010-05-12 16:44:27.000000,2010-05-12 17:02:43.000000,2010-05-12 16:50:30.999999,2010-05-12 16:54:00.000000,3313.047,1689.82,6926.816999999999,21.7516234326525,4.818013021018057,17.713886170891946
6103332_2_1,13:400316,6029556_2_1,2,2010-10-19 10:34:13.000000,2010-10-19 10:45:28.000001,2010-10-19 11:00:40.000001,2010-10-19 11:09:10.000001,745.4069999999999,2244.2529999999997,6860.972,6.617900025522501,6.568430035008332,13.461672654330835
6042245_1_4,10:R15,6026263_1_5,1,2010-05-24 18:05:20.000000,2010-05-24 18:26:21.999998,2010-05-24 18:47:06.000000,2010-05-24 18:48:00.000000,1463.605,5182.562,14373.975,10.071956633770002,6.948152988130174,30.45178031524149
6032847_2_2,3:122,6007906_1_3,1,2010-05-27 12:35:40.000000,2010-05-27 13:11:42.000000,2010-05-27 12:49:19.000001,2010-05-27 12:56:22.000000,1700.852,8424.64,14562.27,35.075237817382515,23.33392504957808,19.190056688010255
6073640_2_3,3:R03,6074358_2_1,5,2010-06-18 18:42:55.000000,2010-06-18 19:08:34.999999,2010-06-18 18:46:11.000001,2010-06-18 18:55:39.000000,2669.0490000000004,1284.901,14206.343,36.2797247997725,28.51378821878441,14.318612228625595
6011603_2_2,10:D16,6071921_1_2,1,2010-06-11 11:35:56.999999,2010-06-11 12:01:37.000000,2010-06-11 12:20:29.999997,2010-06-11 12:29:18.000000,1584.42,8499.537,12740.041000000001,16.948871748340007,14.664246330179944,27.01117982963172
6083339_1_4,1:100924,6054507_1_3,4,2010-06-27 19:29:48.000000,2010-06-27 19:47:26.999997,2010-06-27 19:34:58.000000,2010-06-27 19:37:33.000000,5102.8009999999995,458.751,10940.957,28.07851336544249,12.750418242486761,19.32361513183407
6119440_1_1,11:622,6103803_1_1,5,2010-11-02 10:09:07.000000,2010-11-02 10:36:47.000000,2010-11-02 10:22:52.999999,2010-11-02 10:27:56.000000,2819.7270000000003,8941.755,4007.58,19.084949514475,9.590615294569336,18.98726287502316
6047419_3_3,3:D17,6021151_1_3,1,2010-05-31 20:16:53.000000,2010-05-31 21:00:58.000001,2010-05-31 20:38:56.999999,2010-05-31 20:53:22.000000,3959.36,18781.444,23008.775,49.672058000822496,21.91149832569167,52.65715580633083
6066786_1_2,3:D18,6071921_1_2,1,2010-06-11 11:40:33.000001,2010-06-11 12:02:13.000000,2010-06-11 11:46:49.999999,2010-06-11 11:53:38.000001,2629.528,512.32,7232.765,16.948871748340007,6.711955806763472,14.224253322627364
6099492_1_1,13:301000,6097591_2_2,1,2010-11-08 16:27:07.999999,2010-11-08 16:40:29.000001,2010-11-08 16:28:02.000000,2010-11-08 16:30:32.000001,2399.154,220.389,3265.245,9.41794501514,2.8434795636186485,10.464778620584683
6103969_1_2,11:A15,6126729_1_3,1,2010-11-05 14:28:29.000000,2010-11-05 14:48:41.000000,2010-11-05 14:31:10.999999,2010-11-05 14:41:04.000000,4425.352,957.678,11394.511,17.053066344475,8.992876694606991,20.069816877170503
6061297_4_1,10:G24,6068278_1_2,2,2010-06-23 16:14:18.999998,2010-06-23 16:29:51.000000,2010-06-23 16:25:18.999999,2010-06-23 16:31:30.000000,6618.473000000001,4104.613,1703.58,16.187455840364994,7.244396366146518,19.140457767397653
6076807_1_2,3:709,6069024_1_1,1,2010-06-13 19:39:38.000000,2010-06-13 20:22:47.000000,2010-06-13 19:53:07.000000,2010-06-13 20:01:24.000000,6217.189,856.34,14110.124,32.3777637801675,3.188517984396527,37.545417802927645
6043792_1_3,3:635,6034358_1_2,1,2010-06-01 17:15:36.000001,2010-06-01 17:27:08.999999,2010-06-01 17:17:16.000000,2010-06-01 17:21:55.000000,3334.2490000000003,407.08,2606.243,12.501298210492502,10.795391409376807,3.0651014936531924
6006005_1_1,3:629,6031819_2_1,1,2010-05-17 08:37:37.000000,2010-05-17 08:54:35.000001,2010-05-17 08:42:09.000000,2010-05-17 08:48:59.000000,1700.453,1140.127,2865.36,14.946382533494994,4.274485453893437,7.622611988789897
6100539_2_1,10:A25,6068162_1_3,1,2010-06-17 13:34:51.000001,2010-06-17 13:52:32.999999,2010-06-17 13:41:07.000000,2010-06-17 13:45:50.000000,1105.0639999999999,1189.276,2778.518,7.8470340006225,2.1306501310706136,9.609666983057721
6028211_1_4,3:629,6026263_1_5,1,2010-05-24 18:06:40.000000,2010-05-24 18:28:22.999999,2010-05-24 18:14:59.000000,2010-05-24 18:16:52.000000,1745.215,505.30800000000005,5959.371,10.071956633770002,0.910595460158951,18.456212984859377
6036103_2_2,3:631,6026699_1_1,1,2010-05-18 08:39:15.000000,2010-05-18 08:48:58.000001,2010-05-18 08:40:28.000000,2010-05-18 08:41:38.000000,2180.542,358.031,2503.083,9.2062457808625,7.313703484532423,3.518143591407577
6017115_1_4,3:R31,6089061_1_3,1,2010-06-20 16:35:47.000001,2010-06-20 16:59:02.000001,2010-06-20 16:36:53.000000,2010-06-20 16:41:43.000000,1785.384,557.048,12745.896999999999,25.7456318693325,20.050389986480013,6.3882352111674905
6042112_2_4,10:626,6026699_1_2,3,2010-05-18 18:12:56.000000,2010-05-18 18:23:39.999999,2010-05-18 18:41:14.000001,2010-05-18 18:43:26.000001,2809.032,6806.86,10608.776000000002,13.10910002128,8.832348627957384,28.24511400960012
6103605_2_4,13:401088,6126729_1_3,1,2010-11-05 14:25:13.000000,2010-11-05 14:41:52.000001,2010-11-05 14:27:16.000000,2010-11-05 14:29:08.000000,1312.815,599.117,8448.173,17.053066344475,13.579389504975323,5.5142825049121775
6007626_2_3,3:116,6007906_1_3,7,2010-05-27 12:36:45.000000,2010-05-27 13:15:02.000000,2010-05-27 12:47:12.999998,2010-05-27 13:01:46.999999,3736.933,7989.986999999999,23430.83,35.075237817382515,26.306999409762692,34.48826451402731
6120242_1_1,11:F12,6105261_1_2,1,2010-09-28 08:13:04.000000,2010-09-28 08:34:07.999999,2010-09-28 08:14:14.000000,2010-09-28 08:16:50.000000,4262.733,333.157,11078.982,20.43391954720749,4.586964709687619,22.762812514092374
6031167_1_2,10:111,6033603_2_1,1,2010-06-01 09:02:24.000000,2010-06-01 09:36:39.999998,2010-06-01 09:09:31.000000,2010-06-01 09:28:20.999999,530.409,5443.399,25229.894,34.186114946627505,14.060043869909927,37.412644918695065
6030473_2_4,10:125,6035599_1_4,1,2010-05-28 22:40:43.999999,2010-05-28 23:05:29.000001,2010-05-28 22:56:28.000000,2010-05-28 22:58:15.000000,2080.797,1738.453,3028.849,11.239427460255001,2.5376860418210168,14.907005940834816
6120242_1_2,4:F12S,6120262_1_2,1,2010-09-27 15:02:57.000000,2010-09-27 15:34:44.000001,2010-09-27 15:14:09.000000,2010-09-27 15:18:06.000000,685.209,1336.2910000000002,15938.903999999999,27.891589434367514,2.5077149033782873,30.612470581331717
6010990_2_5,10:R17,6105208_2_5,1,2010-05-12 16:44:27.000000,2010-05-12 17:02:43.000000,2010-05-12 16:50:30.999999,2010-05-12 16:54:00.000000,3313.047,1689.82,6926.816999999999,21.7516234326525,4.818013021018057,17.713886170891946
6103244_1_1,4:125S,6116243_1_2,5,2010-11-11 14:07:10.000001,2010-11-11 14:35:35.999998,2010-11-11 14:11:25.000000,2010-11-11 14:14:00.000000,1107.214,960.6419999999999,17521.414,35.2612716345,29.01376830304913,5.745863846927535
6018584_2_1,3:G24,6068278_1_2,2,2010-06-23 16:14:18.999998,2010-06-23 16:29:51.000000,2010-06-23 16:25:18.999999,2010-06-23 16:31:30.000000,6618.473000000001,4104.613,1703.58,16.187455840364994,7.244396366146518,19.140457767397653
6102691_1_2,8:A25,6139439_2_3,2,2010-09-21 17:13:56.000002,2010-09-21 17:36:35.999999,2010-09-21 17:16:16.000001,2010-09-21 17:21:21.000000,5810.369000000001,570.148,18966.781000000003,32.5142134329175,15.578931933310368,28.45135425847797
6139483_2_2,8:225,6105785_1_3,1,2010-09-24 17:14:38.000000,2010-09-24 17:28:44.000002,2010-09-24 17:49:55.000000,2010-09-24 17:55:35.000000,4114.365,9764.175,17584.243000000002,14.295828532485,10.198142278272693,42.677010060459814
6088551_1_1,3:A41,6088357_1_1,3,2010-06-20 10:34:20.000000,2010-06-20 11:12:45.000001,2010-06-20 10:59:29.000000,2010-06-20 11:07:00.000000,948.855,14904.05,5984.234,31.56102752405751,19.80735287769244,18.41620091966505
6033330_1_2,3:116,6006183_2_3,9,2010-05-10 16:14:16.999999,2010-05-10 16:44:05.000000,2010-05-10 16:28:56.000000,2010-05-10 16:34:21.000000,5184.745,2083.215,11137.226999999999,31.567837438222494,5.6579630332702555,38.97356752643808
6062320_1_1,10:631,6028743_2_2,1,2010-06-23 08:46:27.000000,2010-06-23 09:01:08.999999,2010-06-23 08:49:27.000001,2010-06-23 08:51:59.000000,343.483,926.7669999999999,6555.233,13.183079211107502,10.988332351928117,4.1679881410543835
6062649_1_2,3:D17,6056214_1_4,1,2010-06-18 16:05:20.000000,2010-06-18 16:40:56.999999,2010-06-18 16:57:23.999999,2010-06-18 17:01:32.000000,1420.601,11120.091999999999,10944.523000000001,22.95936826450501,11.336190840369813,35.41305620413685
6141071_4_3,3:629,6068162_1_3,1,2010-06-17 13:37:50.000000,2010-06-17 13:54:44.000000,2010-06-17 14:11:12.999999,2010-06-17 14:13:21.000001,2278.491,3654.17,13668.511999999999,7.8470340006225,5.828803410180683,28.88686442694348
6103503_1_1,5:A33,6119629_1_3,1,2010-09-25 13:07:10.000000,2010-09-25 13:41:09.000001,2010-09-25 13:12:54.999999,2010-09-25 13:17:25.000000,1382.759,789.8380000000001,20290.931,33.685467011362505,16.99894779320333,21.86984768235001
6125951_2_2,5:127,6104866_2_2,1,2010-11-08 14:32:43.000000,2010-11-08 14:52:59.999999,2010-11-08 15:08:56.000001,2010-11-08 15:11:50.000000,768.0,4238.789000000001,10725.09,8.07218312219,4.509892891565311,25.04177390704052
6032508_1_1,3:627,6035175_1_3,1,2010-06-03 08:13:20.000000,2010-06-03 08:18:15.000000,2010-06-03 08:34:47.000000,2010-06-03 08:36:30.000001,761.678,1241.756,6929.02,4.5949739184875,0.8637283023906143,16.012191383694383
6057344_1_1,3:632,6027204_1_2,1,2010-06-16 09:35:21.000000,2010-06-16 09:49:19.000000,2010-06-16 09:42:55.000000,2010-06-16 09:49:44.000000,1493.441,870.0830000000001,1523.0410000000002,6.8290418913224995,2.4476977705071183,8.169799181030381
6099581_1_1,11:F16,6067480_2_1,1,2010-10-04 09:15:34.000000,2010-10-04 09:33:32.999999,2010-10-04 09:23:15.000000,2010-10-04 09:27:05.999999,3885.0820000000003,1538.171,2526.479,9.836090727875,0.3552272352035602,15.367438404559774
6060193_1_3,10:D20,6065846_1_2,1,2010-06-14 17:13:30.000001,2010-06-14 17:45:53.999999,2010-06-14 17:24:20.000000,2010-06-14 17:33:20.000000,3599.488,1892.749,13352.802,30.9202166203275,12.511555311521105,22.362846502984734
6073542_2_3,3:R03,6074358_2_1,5,2010-06-18 18:42:55.000000,2010-06-18 19:08:34.999999,2010-06-18 18:46:11.000001,2010-06-18 18:55:39.000000,2669.0490000000004,1284.901,14206.343,36.2797247997725,28.51378821878441,14.318612228625595
6034937_2_2,3:127,6028436_2_3,1,2010-06-04 11:41:29.000001,2010-06-04 11:50:42.000001,2010-06-04 12:05:23.999998,2010-06-04 12:07:16.000000,3011.947,2871.48,15697.146999999999,8.561560940942499,7.589372665891624,28.934484451493372
6067170_1_3,3:135,6065846_1_2,1,2010-06-14 17:09:21.000000,2010-06-14 17:42:30.000000,2010-06-14 17:34:16.000001,2010-06-14 17:38:22.000000,2472.774,15566.698999999999,2110.7960000000003,30.9202166203275,16.956732647369197,18.345249349628297
6132009_2_1,10:111,6033603_2_1,1,2010-06-01 09:02:24.000000,2010-06-01 09:35:30.000000,2010-06-01 09:17:51.000000,2010-06-01 09:39:39.000000,530.409,4629.141,16254.382,34.186114946627505,12.961606155537774,26.54338469639223
6079245_1_4,10:J28,6063673_1_3,3,2010-06-18 17:05:32.000000,2010-06-18 17:35:33.999997,2010-06-18 17:18:21.000000,2010-06-18 17:38:01.000000,1241.027,9050.43,11894.836000000001,34.353681305630005,28.09834040785949,13.506830747594677
6116529_1_2,11:G15,6108555_1_4,1,2010-09-26 18:06:50.000001,2010-09-26 18:28:11.000001,2010-09-26 18:16:29.000001,2010-09-26 18:24:42.000000,2409.538,2920.0570000000002,8624.496,18.497387310585,1.7675610506698969,23.615774306232602
6130288_3_3,11:A28,6140592_1_2,1,2010-11-19 19:31:41.000000,2010-11-19 19:42:53.000000,2010-11-19 19:33:20.000000,2010-11-19 19:39:46.000000,446.85699999999997,428.648,2145.52,8.1833072464075,7.805869355586947,1.1337406242672194
6107309_1_1,5:723,6101719_1_1,1,2010-11-12 09:12:11.000001,2010-11-12 09:29:59.999999,2010-11-12 09:17:07.000000,2010-11-12 09:24:19.000000,2809.926,1209.823,3998.382,8.508657414002503,4.390623810055087,11.064961383947415
6110067_3_2,10:720,6035599_1_4,3,2010-05-28 22:39:23.000002,2010-05-28 23:05:24.999998,2010-05-28 22:48:10.000001,2010-05-28 22:50:10.000000,3644.664,3456.574,7236.865,11.239427460255001,4.011283477377997,22.918268150242003
6005073_4_2,3:719,6068388_2_2,1,2010-06-18 18:25:34.000000,2010-06-18 18:35:43.000000,2010-06-18 18:47:05.000001,2010-06-18 18:59:49.000000,4199.955,4734.633,8509.558,10.043763478072501,6.497465902031952,24.60075020838305
6041631_1_4,3:709,6014760_1_4,10,2010-05-16 19:13:32.999999,2010-05-16 19:45:19.000001,2010-05-16 19:15:37.000000,2010-05-16 19:22:14.000000,4700.662,669.955,24320.232000000004,54.03147903233,44.68768234421899,14.188272044310176
6031981_1_1,3:626,6035985_1_1,1,2010-05-10 07:02:52.000000,2010-05-10 07:21:48.000000,2010-05-10 07:47:02.999999,2010-05-10 07:48:47.000001,815.553,3442.2059999999997,17139.108,12.857532070214994,4.956027572274994,33.53578737270083
6029725_2_4,3:125,6035599_1_4,1,2010-05-28 22:40:43.999999,2010-05-28 23:05:29.000001,2010-05-28 22:56:28.000000,2010-05-28 22:58:15.000000,2080.797,1738.453,3028.849,11.239427460255001,2.5376860418210168,14.907005940834816
6043950_1_4,10:D17,6026699_1_2,1,2010-05-18 18:12:31.000000,2010-05-18 18:20:33.000000,2010-05-18 18:37:58.999998,2010-05-18 18:58:03.999999,2785.592,2141.155,10263.13,13.10910002128,12.97645821349604,14.61991443992146
6077152_1_2,3:G11,6104045_2_1,9,2010-06-18 16:46:19.000001,2010-06-18 17:10:32.000000,2010-06-18 16:47:55.000000,2010-06-18 16:48:13.000000,7496.4619999999995,818.76,13023.903,53.704269412017496,32.98576105676116,18.385976380333837
6103599_1_4,13:401088,6126729_1_3,1,2010-11-05 14:25:13.000000,2010-11-05 14:41:52.000001,2010-11-05 14:27:16.000000,2010-11-05 14:29:08.000000,1312.815,599.117,8448.173,17.053066344475,13.579389504975323,5.5142825049121775
6103616_2_4,13:401088,6126729_1_3,1,2010-11-05 14:25:13.000000,2010-11-05 14:41:52.000001,2010-11-05 14:27:16.000000,2010-11-05 14:29:08.000000,1312.815,599.117,8448.173,17.053066344475,13.579389504975323,5.5142825049121775
6066823_1_2,3:B08,6073386_1_3,1,2010-06-15 18:30:42.999999,2010-06-15 19:03:12.000000,2010-06-15 18:55:47.999999,2010-06-15 18:58:15.000000,3239.312,6481.522,1879.408,17.344071159482493,11.088851556779034,15.044616712675964
6024025_1_1,10:R16,6028436_2_2,1,2010-06-04 08:58:36.000001,2010-06-04 09:11:43.000001,2010-06-04 08:59:46.000000,2010-06-04 09:02:55.000001,2569.194,164.516,3240.2490000000003,8.6796991023175,3.6636455332238764,8.776466654581956
6043132_1_1,10:B08,6031020_1_1,8,2010-05-16 10:09:30.000000,2010-05-16 10:40:09.999999,2010-05-16 10:12:15.000000,2010-05-16 10:12:57.000000,3784.571,847.7139999999999,23383.735,47.0263800527375,45.684005897592584,5.889326351882419
6065158_2_1,10:235,6069496_1_3,10,2010-06-19 16:32:57.000001,2010-06-19 16:56:17.000000,2010-06-19 16:48:26.999998,2010-06-19 17:00:30.999999,6893.436,8565.546,2879.047,41.64137391430749,20.89378390797999,35.79053142235251
6020960_2_1,3:D15,6026699_1_1,1,2010-05-18 08:41:42.000000,2010-05-18 08:48:55.000000,2010-05-18 08:42:48.000000,2010-05-18 08:47:09.000000,3428.883,429.478,1857.537,9.2062457808625,8.062389896216862,3.8168432441781377
6060997_1_1,10:R20,6067397_1_1,1,2010-06-14 08:35:58.000000,2010-06-14 08:55:26.999998,2010-06-14 08:43:58.000000,2010-06-14 08:47:19.000000,1523.5410000000002,1990.273,4291.058,13.587409981089998,10.2876631918129,4.8366396069671005
6104383_3_2,3:122,6007906_1_3,1,2010-05-27 12:35:40.000000,2010-05-27 13:11:42.000000,2010-05-27 12:49:19.000001,2010-05-27 12:56:22.000000,1700.852,8424.64,14562.27,35.075237817382515,23.33392504957808,19.190056688010255
6103760_2_1,13:401096,6102612_1_2,5,2010-11-12 18:09:49.000001,2010-11-12 18:19:30.000000,2010-11-12 18:14:09.000000,2010-11-12 18:20:11.000000,5997.227,1092.8039999999999,1413.4720000000002,16.1884407134,3.959410080659065,14.331948935460932
