transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,transit_original_destination_time,integration_distance,shared_distance,destinations_distance,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6097476_1_3,13:400118,6126729_1_3,1,2010-11-05 14:28:59.000001,2010-11-05 15:04:08.999999,2010-11-05 14:50:20.000000,2010-11-05 15:00:07.000001,2854.276,3056.314,5476.653,17.0530663445,14.6717532318,9.16416985361
6097476_1_2,13:400024,6126729_1_2,1,2010-11-05 13:12:45.000001,2010-11-05 13:35:23.999999,2010-11-05 13:26:02.000000,2010-11-05 13:29:03.000000,3462.656,2504.704,2977.616,18.1733050518,9.51044113871,7.88493055987
6014328_1_2,3:L08,6067195_2_4,2,2010-06-07 18:01:57.000000,2010-06-07 18:23:43.000002,2010-06-07 18:02:47.000000,2010-06-07 18:07:28.000000,5752.48,669.539,9060.111,20.218146602,19.4816748627,8.98807046006
6097566_2_1,3:B10,6067397_1_1,6,2010-06-14 08:48:43.000000,2010-06-14 08:58:28.000000,2010-06-14 08:55:11.000001,2010-06-14 08:56:27.000000,3675.866,2136.196,1063.136,13.5874099811,9.91279991381,7.51430847125
6035428_2_1,3:629,6068772_1_1,1,2010-06-18 09:12:03.000001,2010-06-18 09:14:34.000000,2010-06-18 09:27:02.999999,2010-06-18 09:35:41.000000,3396.815,567.112,3406.388,11.1569980928,3.08883660156,11.3804133964
6035487_1_4,10:629,6072499_1_3,1,2010-06-18 20:38:48.000000,2010-06-18 20:46:29.000000,2010-06-18 20:51:57.999999,2010-06-18 20:55:06.000000,2902.447,1876.772,1491.909,9.44309050208,4.05208511156,9.86965757966
6034768_1_1,13:400470,6104826_1_1,1,2010-11-10 09:12:26.000000,2010-11-10 09:39:36.999999,2010-11-10 09:19:32.999999,2010-11-10 09:32:03.000002,4493.592,2649.365,10197.842,26.6428201357,21.389641121,8.54803291756
6042112_1_4,10:629,6026699_1_2,1,2010-05-18 18:04:31.000000,2010-05-18 18:20:37.000000,2010-05-18 18:38:14.000001,2010-05-18 18:43:26.000001,1386.399,5114.718,10608.776,13.1091000213,6.32617363093,26.8061380107
6029740_1_1,3:125,6104081_3_1,1,2010-05-17 08:42:39.000001,2010-05-17 09:00:59.000000,2010-05-17 08:46:25.000000,2010-05-17 08:49:12.000000,3084.976,960.642,3517.599,14.9463825335,8.60662214842,6.14228712785
6031776_1_1,10:629,6031020_1_1,6,2010-05-16 10:12:52.000000,2010-05-16 10:42:55.000001,2010-05-16 10:14:59.000000,2010-05-16 10:17:22.000000,6145.701,505.308,23550.475,47.0263800527,43.7758046368,8.33259680834
6140755_3_1,3:213,6084792_1_1,1,2010-06-23 07:37:25.000000,2010-06-23 07:38:56.000000,2010-06-23 07:57:55.000003,2010-06-23 08:19:12.000000,2848.104,591.993,16950.823,9.49438017384,2.67197064123,32.0038452371
6121712_2_1,4:L25N,6128512_1_2,1,2010-11-15 15:17:05.000000,2010-11-15 15:18:55.000000,2010-11-15 15:53:32.000001,2010-11-15 16:02:09.000001,2161.416,707.609,22951.008,7.45688602371,2.22841116659,40.8811381465
6029986_1_1,10:126,6031020_1_1,1,2010-05-16 10:10:55.000000,2010-05-16 10:52:32.999999,2010-05-16 10:22:17.000000,2010-05-16 10:24:29.000000,6224.576,1222.667,21802.39,47.0263800527,40.7694748961,9.90104270436
6020853_3_3,3:D19,6027185_1_5,1,2010-06-04 21:06:51.000000,2010-06-04 21:15:24.000000,2010-06-04 21:45:54.999996,2010-06-04 21:49:11.000001,6675.761,1708.307,16069.245,15.750768885,6.54202089653,35.0044279838
6116952_2_3,13:402379,6104866_2_2,1,2010-11-08 14:37:59.000002,2010-11-08 14:45:20.000000,2010-11-08 15:04:32.999999,2010-11-08 15:27:50.000000,2074.442,1190.758,8403.513,8.07218312219,3.2027923965,19.2570405873
6036865_2_2,3:R13,6029867_1_4,1,2010-05-24 18:06:32.000000,2010-05-24 18:14:42.999999,2010-05-24 18:35:06.999999,2010-05-24 18:39:08.999999,1639.553,1852.589,8566.764,7.25852855425,3.12572804169,20.4335748253
6091098_1_1,11:R19,6089727_3_1,10,2010-09-15 08:17:08.000000,2010-09-15 08:31:23.000001,2010-09-15 08:21:31.000000,2010-09-15 08:25:57.000000,6722.43,239.482,2852.436,24.0024516468,15.378923871,9.04074611002
6124907_2_1,3:A25,6026699_1_1,5,2010-05-18 08:43:17.000000,2010-05-18 08:47:20.000000,2010-05-18 09:03:43.000000,2010-05-18 09:06:32.000000,3102.683,1243.451,6617.289,9.20624578086,5.00897105036,16.6551807452
6128891_2_3,10:A41,6059753_1_4,5,2010-06-17 19:45:26.000000,2010-06-17 20:03:13.000000,2010-06-17 19:55:56.000000,2010-06-17 19:57:35.000000,4437.614,1464.656,2594.22,16.6187385775,11.8062691979,9.69770759855
6068416_1_2,10:628,6069024_1_1,8,2010-06-13 19:48:44.999999,2010-06-13 20:06:42.999998,2010-06-13 19:54:39.000001,2010-06-13 20:07:03.000000,10489.863,1157.744,4079.707,32.3777637802,23.7198018257,12.5368565148
6032275_1_2,3:227,6029241_1_1,4,2010-05-25 09:44:58.000000,2010-05-25 10:01:32.999997,2010-05-25 09:46:13.999999,2010-05-25 09:46:18.000000,3014.204,875.244,8250.567,20.8917006506,18.2945960536,6.02098774151
6010990_2_5,10:R17,6105208_2_5,1,2010-05-12 16:44:27.000000,2010-05-12 17:02:43.000000,2010-05-12 16:50:30.999999,2010-05-12 16:54:00.000000,3313.047,1689.82,6926.817,21.7516234327,14.6461036036,7.88579558832
6126530_1_2,5:629,6119073_1_2,1,2010-10-13 18:11:29.000000,2010-10-13 18:24:43.000000,2010-10-13 18:40:40.000001,2010-10-13 18:47:25.000000,3266.48,9354.246,10160.98,14.5320535921,10.0460247525,29.8303705115
6122001_1_2,11:M16,6115896_1_3,1,2010-10-10 18:49:02.000001,2010-10-10 19:21:46.999999,2010-10-10 18:57:08.999999,2010-10-10 19:04:30.000000,4898.832,579.93,17135.663,37.1131855683,32.0677732433,8.44876310838
6067479_1_4,10:L02,6069041_1_2,1,2010-06-15 18:04:40.000000,2010-06-15 18:32:37.000001,2010-06-15 18:06:19.999999,2010-06-15 18:11:46.000000,1267.403,760.257,8216.737,16.1212006041,14.3390166184,5.57491140233
6037461_1_1,10:131,6067397_1_1,1,2010-06-14 08:36:07.000001,2010-06-14 09:02:49.000000,2010-06-14 08:45:45.000000,2010-06-14 08:49:33.000000,1380.107,156.845,6470.102,13.5874099811,13.1212727894,6.07043841482
6108905_1_2,5:715,6106747_1_4,7,2010-10-24 17:54:22.000001,2010-10-24 18:31:00.000001,2010-10-24 18:11:25.999999,2010-10-24 18:17:08.000000,4015.161,3869.758,8616.36,44.9693220367,39.982497625,10.6109916683
6065563_1_1,3:128,6067397_1_1,1,2010-06-14 08:42:13.000001,2010-06-14 09:00:41.999998,2010-06-14 08:52:56.999999,2010-06-14 08:56:54.000000,2719.816,2381.085,2743.518,13.5874099811,9.00046291537,7.73860660742
6056696_2_1,3:F20,6088357_1_1,1,2010-06-20 10:38:13.000000,2010-06-20 11:08:41.999999,2010-06-20 10:43:07.000000,2010-06-20 10:51:08.000000,2467.317,861.437,17434.326,31.5610275241,30.0251171212,5.94215566883
6011639_2_2,10:D19,6026263_1_5,1,2010-05-24 18:13:57.999999,2010-05-24 18:22:49.999999,2010-05-24 18:45:06.999998,2010-05-24 18:58:15.000000,3198.974,2782.277,16404.205,10.0719566338,4.6457198939,34.1284630565
6077421_1_1,3:G14,6077968_1_1,1,2010-06-18 07:34:33.000000,2010-06-18 07:48:45.999999,2010-06-18 08:06:47.000000,2010-06-18 08:15:52.000000,1566.247,9964.913,16563.335,19.2584549388,8.95641052545,37.6863506062
6029725_1_4,3:125,6035599_1_4,1,2010-05-28 22:40:43.999999,2010-05-28 23:05:29.000001,2010-05-28 22:56:28.000000,2010-05-28 22:58:15.000000,2080.797,1738.453,3028.849,11.2394274603,9.3248946563,8.11979732635
6072628_1_2,10:629,6069041_2_5,4,2010-06-15 17:25:54.000000,2010-06-15 17:45:45.000001,2010-06-15 17:35:14.000001,2010-06-15 17:36:35.000000,4090.246,2769.631,3594.254,21.6086723738,14.1418190945,9.32816078921
6105090_3_1,3:629,6068772_1_1,1,2010-06-18 09:12:03.000001,2010-06-18 09:14:34.000000,2010-06-18 09:27:02.999999,2010-06-18 09:35:41.000000,3396.815,567.112,3406.388,11.1569980928,3.08883660156,11.3804133964
6005073_4_2,3:719,6068388_2_2,1,2010-06-18 18:25:34.000000,2010-06-18 18:35:43.000000,2010-06-18 18:47:05.000001,2010-06-18 18:59:49.000000,4199.955,4734.633,8509.558,10.0437634781,6.93961735018,24.1585987602
6066152_2_1,10:126,6028743_2_2,1,2010-06-23 08:51:36.999999,2010-06-23 09:08:10.000000,2010-06-23 08:54:09.000000,2010-06-23 08:56:26.000000,1672.095,698.272,3925.327,13.1830792111,7.93880754974,4.84109664145
6030433_2_5,10:A22,6070396_1_5,1,2010-06-11 20:21:56.000000,2010-06-11 20:49:21.000001,2010-06-11 20:24:50.000001,2010-06-11 20:31:08.000000,2167.839,1206.998,15707.277,27.6686196156,27.0213983438,6.12128230191
6036477_1_1,10:G21,6078093_3_1,2,2010-05-17 08:45:41.000000,2010-05-17 08:54:09.000001,2010-05-17 09:05:43.000000,2010-05-17 09:09:15.000000,2030.149,3800.887,2677.518,12.7753309006,5.44048990845,11.6883759309
6054760_3_5,5:626,6006693_2_2,1,2010-09-10 19:23:57.000002,2010-09-10 19:39:11.000000,2010-09-10 19:52:04.000001,2010-09-10 19:58:57.999999,3836.64,7835.775,8430.526,10.9698051068,9.06612522621,26.1623361541
6033645_1_1,3:213,6084792_1_1,1,2010-06-23 07:37:25.000000,2010-06-23 07:38:56.000000,2010-06-23 07:57:55.000003,2010-06-23 08:19:12.000000,2848.104,591.993,16950.823,9.49438017384,2.67197064123,32.0038452371
6065050_1_1,10:A25,6068162_1_3,1,2010-06-17 13:34:51.000001,2010-06-17 13:52:32.999999,2010-06-17 13:41:07.000000,2010-06-17 13:45:50.000000,1105.064,1189.276,2778.518,7.84703400062,6.52827169229,5.21204542184
6101182_1_4,4:D20S,6111427_1_3,1,2010-10-23 00:17:26.000001,2010-10-23 00:54:29.000001,2010-10-23 00:26:54.000001,2010-10-23 00:34:53.999999,5004.496,1477.436,19903.185,41.1563331091,36.7660939576,9.34793904097
6073662_1_1,10:R13,6068772_1_1,1,2010-06-18 09:10:57.000000,2010-06-18 09:14:44.000000,2010-06-18 09:30:16.000000,2010-06-18 09:39:30.000000,2983.71,1092.792,4731.388,11.1569980928,3.1662751553,13.5161433877
6073616_1_3,3:631,6056214_1_4,1,2010-06-18 16:04:27.000000,2010-06-18 16:24:37.000000,2010-06-18 16:06:28.000000,2010-06-18 16:11:38.000000,1097.114,358.031,10689.738,22.9593682645,17.8459641067,5.24023112974
6066423_2_1,3:630,6068018_1_1,1,2010-06-21 09:03:38.999999,2010-06-21 09:13:49.000000,2010-06-21 09:08:42.000000,2010-06-21 09:12:46.000000,968.006,1586.964,1462.878,8.04048698748,4.26695524752,4.99448033317
6103332_3_1,13:404139,6029556_2_1,1,2010-10-19 10:35:10.000000,2010-10-19 10:43:12.000001,2010-10-19 10:58:40.000001,2010-10-19 11:09:10.000001,1543.579,1864.092,6860.972,6.61790002552,2.64678492118,16.3048075027
6032076_1_1,10:626,6035422_1_1,1,2010-05-19 07:18:14.000001,2010-05-19 07:32:38.999999,2010-05-19 07:36:35.000001,2010-05-19 07:42:34.000000,836.988,7256.534,994.602,13.5656526755,6.63968315333,11.1847252517
6029725_2_4,3:125,6035599_1_4,1,2010-05-28 22:40:43.999999,2010-05-28 23:05:29.000001,2010-05-28 22:56:28.000000,2010-05-28 22:58:15.000000,2080.797,1738.453,3028.849,11.2394274603,9.3248946563,8.11979732635
6068563_1_4,10:629,6072616_1_2,6,2010-06-23 19:45:29.000001,2010-06-23 19:54:32.000000,2010-06-23 19:53:06.000000,2010-06-23 19:56:26.999999,2742.771,2053.489,528.625,14.824101069,8.36863403939,7.78865442057
6103869_2_1,3:A25,6026699_1_1,5,2010-05-18 08:43:17.000000,2010-05-18 08:47:20.000000,2010-05-18 09:03:43.000000,2010-05-18 09:06:32.000000,3102.683,1243.451,6617.289,9.20624578086,5.00897105036,16.6551807452
6042178_1_3,3:640,6011123_1_5,1,2010-05-14 21:06:55.000000,2010-05-14 21:15:45.000000,2010-05-14 21:34:29.000000,2010-05-14 21:46:42.000000,2573.752,3499.649,14723.825,13.4086724569,5.03396073263,31.4063553928
6109534_1_3,8:629,6104034_1_2,1,2010-10-28 16:10:03.000000,2010-10-28 16:30:18.000000,2010-10-28 16:17:15.000001,2010-10-28 16:20:56.000000,3967.453,1635.082,3654.28,16.6325951508,10.4582250141,8.78156596936
6058776_2_2,3:251,6063673_1_3,1,2010-06-18 17:03:01.000000,2010-06-18 17:31:42.000001,2010-06-18 17:05:15.000000,2010-06-18 17:09:32.000001,796.736,884.537,19689.896,34.3536813056,31.8926937751,5.3058678566
6042685_2_3,10:124,6030293_1_4,1,2010-05-25 21:07:59.999999,2010-05-25 21:19:41.999999,2010-05-25 21:46:43.000000,2010-05-25 21:58:02.999999,2359.756,2956.476,19389.993,8.14084756855,4.12919049259,37.7501388436
6070541_1_1,8:639,6065506_1_2,1,2010-11-11 12:34:11.999999,2010-11-11 12:56:30.999999,2010-11-11 12:39:35.000000,2010-11-11 12:47:15.000000,938.161,764.612,3873.772,9.01762395353,7.76019115909,4.74256720556
6055905_2_2,8:225,6105785_1_3,1,2010-09-24 17:14:38.000000,2010-09-24 17:28:44.000002,2010-09-24 17:49:55.000000,2010-09-24 17:55:35.000000,4114.365,9764.175,17584.243,14.2958285325,10.7796528479,42.0954994908
6128603_1_1,5:L25,6128512_1_2,1,2010-11-15 15:17:05.000000,2010-11-15 15:18:55.000000,2010-11-15 15:53:32.000001,2010-11-15 16:02:09.000001,2161.416,707.609,22951.008,7.45688602371,2.22841116659,40.8811381465
6130812_1_2,13:402503,6131742_3_2,1,2010-11-15 13:03:25.000001,2010-11-15 13:08:10.000001,2010-11-15 13:11:55.999999,2010-11-15 13:31:44.000000,1100.576,4014.505,2187.756,9.12669941887,4.01295374173,10.4114740754
6067792_1_4,8:628,6071666_1_4,1,2010-09-10 17:37:41.000000,2010-09-10 18:03:03.000000,2010-09-10 17:56:04.000000,2010-09-10 17:59:53.000000,1989.648,5881.0,1552.292,9.99273027784,9.70794693717,11.2965738563
6024342_1_5,3:A30,6073386_1_3,1,2010-06-15 18:40:38.000000,2010-06-15 18:49:07.999999,2010-06-15 19:11:00.999999,2010-06-15 19:12:15.999999,4611.973,2164.758,7428.156,17.3440711595,5.26358014775,20.8026819524
6109535_1_2,5:G29,6106747_1_3,1,2010-10-24 17:13:11.000000,2010-10-24 17:27:02.000000,2010-10-24 17:50:34.000000,2010-10-24 17:52:24.999999,4484.088,9490.873,19125.634,11.5782487951,10.8545443644,43.5648301749
6106604_1_2,5:D15,6109168_1_2,3,2010-10-08 18:14:04.000000,2010-10-08 18:51:59.999999,2010-10-08 18:32:19.000000,2010-10-08 18:40:11.000000,6962.596,5453.941,16795.869,42.9072476912,38.1891465138,14.630761682
6057248_1_1,3:G29,6076464_2_1,11,2010-06-19 11:12:01.000000,2010-06-19 11:35:51.000000,2010-06-19 11:58:23.999998,2010-06-19 12:02:19.000000,3985.51,10093.572,18590.86,18.8616909142,18.0839870979,43.9716364161
6030338_1_1,3:A20,6033603_2_1,6,2010-06-01 09:17:03.000000,2010-06-01 09:49:47.000000,2010-06-01 09:32:41.999999,2010-06-01 09:41:18.000000,5004.304,6473.111,8372.651,34.1861149466,31.5847139074,12.224666045
6031283_2_2,3:D19,6067195_2_4,1,2010-06-07 17:57:44.000000,2010-06-07 18:14:09.000000,2010-06-07 18:04:30.000000,2010-06-07 18:08:33.000000,2758.972,1731.657,2038.604,20.218146602,6.65475680566,7.48793329045
6009419_1_2,10:121,6066590_1_2,1,2010-06-16 17:05:49.000000,2010-06-16 17:28:57.000002,2010-06-16 17:57:54.999999,2010-06-16 18:15:05.000000,1336.238,6245.038,22239.177,10.2288341701,7.18514797841,45.7320971076
6024979_1_2,3:D22,6027444_1_4,1,2010-06-07 17:50:47.999999,2010-06-07 18:13:16.000001,2010-06-07 17:52:25.000000,2010-06-07 17:52:37.000000,1412.69,433.111,8994.657,20.218146602,15.4062065533,5.43365901646
6024025_1_1,10:R16,6028436_2_2,1,2010-06-04 08:58:36.000001,2010-06-04 09:11:43.000001,2010-06-04 08:59:46.000000,2010-06-04 09:02:55.000001,2569.194,164.516,3240.249,8.67969910232,7.23680204563,5.20331014218
6062003_2_2,10:629,6089061_1_4,3,2010-06-20 17:55:55.999999,2010-06-20 18:16:30.000001,2010-06-20 18:29:04.000001,2010-06-20 18:36:07.000000,2812.634,12340.648,3988.152,23.9066020632,13.1698464982,20.965067478
6026168_1_2,10:D25,6017763_2_3,5,2010-05-23 16:15:27.000000,2010-05-23 17:08:27.999996,2010-05-23 16:40:53.999999,2010-05-23 16:46:29.000000,5187.68,6966.069,24914.819,54.6788668361,52.0864234248,13.1299839623
6051278_2_1,10:127,6072815_1_6,1,2010-06-22 09:39:59.000000,2010-06-22 09:41:59.000000,2010-06-22 09:44:18.000000,2010-06-22 09:47:31.000000,2363.569,705.708,636.943,7.76157840042,2.38394964846,6.37339442059
6066587_1_2,3:R15,6022080_2_5,8,2010-06-07 18:11:54.999999,2010-06-07 18:17:19.999998,2010-06-07 18:21:25.000000,2010-06-07 18:21:43.000000,3580.339,1787.534,1216.342,12.7556455553,7.64290446583,10.0587998796
6034837_3_2,10:126,6028436_2_3,1,2010-06-04 11:38:06.000000,2010-06-04 11:43:57.999999,2010-06-04 11:58:23.999998,2010-06-04 12:07:16.000000,2138.582,1732.613,15697.147,8.56156094094,3.00681038543,30.3911902068
6066653_1_1,10:L03,6067397_1_1,1,2010-06-14 08:35:27.000000,2010-06-14 08:52:37.000000,2010-06-14 09:07:30.000000,2010-06-14 09:08:09.000000,1357.701,5739.39,12423.127,13.5874099811,5.9224081647,28.2208352825
6025092_1_2,3:D15,6022080_2_5,4,2010-06-07 18:11:59.000003,2010-06-07 18:17:07.000000,2010-06-07 18:30:19.000000,2010-06-07 18:42:04.000000,4511.089,1504.87,5789.674,12.7556455553,6.04892906914,17.6698502057
6012497_1_1,3:723,6072815_1_6,1,2010-06-22 09:38:48.000000,2010-06-22 09:52:42.000000,2010-06-22 09:47:26.000000,2010-06-22 09:53:18.999999,2000.119,1349.965,1473.708,7.76157840042,5.73135484063,6.44205630646
6036759_2_1,10:R15,6104081_3_1,1,2010-05-17 08:41:51.000001,2010-05-17 08:54:37.000000,2010-05-17 08:46:56.000000,2010-05-17 08:52:27.000000,5550.857,971.276,2235.632,14.9463825335,8.66872260578,8.1958303771
6043949_2_3,10:D19,6009764_1_3,1,2010-05-14 14:38:34.000000,2010-05-14 14:54:55.000000,2010-05-14 15:12:30.000000,2010-05-14 15:29:44.000001,1884.149,4029.039,12204.33,8.14266368129,4.9795210926,26.9380629337
6075036_1_3,3:133,6069041_1_2,1,2010-06-15 18:05:24.000000,2010-06-15 18:36:18.000001,2010-06-15 18:09:52.000000,2010-06-15 18:10:35.000000,1090.587,842.569,8462.784,16.1212006041,14.6478302383,5.50150884609
6119125_1_2,11:116,6109168_1_2,1,2010-10-08 18:06:36.000001,2010-10-08 18:46:52.999999,2010-10-08 18:22:55.000000,2010-10-08 18:30:28.000000,4125.828,544.767,21495.67,42.9072476912,39.9196802628,10.5277153538
6063378_1_1,3:R14,6068018_1_1,1,2010-06-21 09:09:35.000000,2010-06-21 09:18:59.000000,2010-06-21 09:11:46.000000,2010-06-21 09:17:28.000000,2929.752,724.901,2200.254,8.04048698748,6.25655430716,5.83861923658
6073616_2_1,3:F11,6068388_1_1,1,2010-06-18 09:36:23.000000,2010-06-18 09:46:52.000000,2010-06-18 09:42:34.000000,2010-06-18 09:51:47.000000,2253.589,799.889,1478.687,10.5225332524,5.29204473095,5.99501168126
6103624_2_2,3:626,6035669_1_4,1,2010-05-10 18:31:01.000000,2010-05-10 18:33:43.000000,2010-05-10 18:41:17.000001,2010-05-10 19:02:10.000001,202.945,686.667,2779.676,4.84428784625,0.690973872565,9.00899901205
6098773_1_2,4:D17S,6105785_1_4,1,2010-09-24 18:07:23.000001,2010-09-24 18:16:23.000000,2010-09-24 18:34:41.000000,2010-09-24 18:35:08.000000,1906.709,1541.066,9533.37,8.3635778475,3.20126757941,22.0106667051
6024269_1_3,10:127,6029347_1_2,1,2010-05-17 18:07:50.000000,2010-05-17 18:23:39.000000,2010-05-17 18:09:59.000000,2010-05-17 18:12:10.000000,2276.926,705.708,2982.5,8.17702363217,6.94975035777,6.31665283902
6086831_1_1,5:629,6103267_1_1,1,2010-10-06 07:59:30.999999,2010-10-06 08:29:11.000000,2010-10-06 08:22:44.000000,2010-10-06 08:29:47.000000,2620.271,3654.17,1550.535,10.8186833313,9.21875497698,9.81011126826
